year,ssb,fis_mort,landings,stockname,species,BMSY,FMSY,bbmsy,ffmsy,ices_subdiv,region_id
2004,23390,1.15,17686,cod_SDs22_24,cod,21876,0.26,1.0692082647650394,4.4230769230769225,22,10
2005,26537,1.08,18493,cod_SDs22_24,cod,21876,0.26,1.2130645456207716,4.153846153846154,22,10
2006,27471,0.83,18503,cod_SDs22_24,cod,21876,0.26,1.2557597366977509,3.192307692307692,22,10
2007,28691,0.89,17384,cod_SDs22_24,cod,21876,0.26,1.3115286158347046,3.423076923076923,22,10
2008,21230,0.97,11302,cod_SDs22_24,cod,21876,0.26,0.9704699213750229,3.7307692307692304,22,10
2009,15546,1.05,7313,cod_SDs22_24,cod,21876,0.26,0.7106417992320351,4.038461538461538,22,10
2010,14459,1.09,8007,cod_SDs22_24,cod,21876,0.26,0.6609526421649295,4.1923076923076925,22,10
2011,13529,0.97,9107,cod_SDs22_24,cod,21876,0.26,0.6184402998720059,3.7307692307692304,22,10
2012,16711,0.87,8622,cod_SDs22_24,cod,21876,0.26,0.7638965075882246,3.346153846153846,22,10
2013,14076,1.13,7697,cod_SDs22_24,cod,21876,0.26,0.6434448710916072,4.346153846153846,22,10
2014,15775,0.94,8083,cod_SDs22_24,cod,21876,0.26,0.7211098921192174,3.615384615384615,22,10
2015,17368,0.88,8390,cod_SDs22_24,cod,21876,0.26,0.7939294203693545,3.3846153846153846,22,10
2016,13679,0.8,6122,cod_SDs22_24,cod,21876,0.26,0.6252971292740903,3.076923076923077,22,10
2017,11374,0.56,3852,cod_SDs22_24,cod,21876,0.26,0.5199305174620589,2.153846153846154,22,10
2018,14509,0.37,3546,cod_SDs22_24,cod,21876,0.26,0.6632382519656245,1.423076923076923,22,10
1985,30167,1.33,33188,cod_SDs22_24,cod,21876,0.26,1.378999817151216,5.115384615384616,24,11
1986,18852,1.25,20088,cod_SDs22_24,cod,21876,0.26,0.861766319253977,4.8076923076923075,24,11
1987,17492,1.14,21692,cod_SDs22_24,cod,21876,0.26,0.7995977326750777,4.384615384615384,24,11
1988,21628,1.12,20672,cod_SDs22_24,cod,21876,0.26,0.9886633753885536,4.307692307692308,24,11
1989,15794,1.01,12795,cod_SDs22_24,cod,21876,0.26,0.7219784238434814,3.8846153846153846,24,11
1990,12279,1.15,12237,cod_SDs22_24,cod,21876,0.26,0.5613000548546352,4.4230769230769225,24,11
1991,9710,1.3,12931,cod_SDs22_24,cod,21876,0.26,0.4438654232949351,5,24,11
1992,9547,1.34,15672,cod_SDs22_24,cod,21876,0.26,0.43641433534466995,5.153846153846154,24,11
1993,13817,1.18,11815,cod_SDs22_24,cod,21876,0.26,0.631605412324008,4.538461538461538,24,11
1994,24937,1.07,16642,cod_SDs22_24,cod,21876,0.26,1.1399250319985372,4.115384615384616,24,11
1995,29086,1.28,28310,cod_SDs22_24,cod,21876,0.26,1.329584933260194,4.923076923076923,24,11
1996,35958,1.14,38505,cod_SDs22_24,cod,21876,0.26,1.6437191442676906,4.384615384615384,24,11
1997,40762,1.15,37077,cod_SDs22_24,cod,21876,0.26,1.8633205339184495,4.4230769230769225,24,11
1998,27947,1.12,29634,cod_SDs22_24,cod,21876,0.26,1.2775187420003657,4.307692307692308,24,11
1999,33310,1.33,35934,cod_SDs22_24,cod,21876,0.26,1.5226732492228927,5.115384615384616,24,11
2000,33990,1.28,31132,cod_SDs22_24,cod,21876,0.26,1.5537575425123422,4.923076923076923,24,11
2001,28683,1.38,27781,cod_SDs22_24,cod,21876,0.26,1.3111629182665936,5.3076923076923075,24,11
2002,25137,1.33,20410,cod_SDs22_24,cod,21876,0.26,1.1490674712013165,5.115384615384616,24,11
2003,20519,1.16,17205,cod_SDs22_24,cod,21876,0.26,0.9379685500091425,4.461538461538461,24,11
2004,23390,1.15,17686,cod_SDs22_24,cod,21876,0.26,1.0692082647650394,4.4230769230769225,24,11
2005,26537,1.08,18493,cod_SDs22_24,cod,21876,0.26,1.2130645456207716,4.153846153846154,24,11
2006,27471,0.83,18503,cod_SDs22_24,cod,21876,0.26,1.2557597366977509,3.192307692307692,24,11
2007,28691,0.89,17384,cod_SDs22_24,cod,21876,0.26,1.3115286158347046,3.423076923076923,24,11
2008,21230,0.97,11302,cod_SDs22_24,cod,21876,0.26,0.9704699213750229,3.7307692307692304,24,11
2009,15546,1.05,7313,cod_SDs22_24,cod,21876,0.26,0.7106417992320351,4.038461538461538,24,11
2010,14459,1.09,8007,cod_SDs22_24,cod,21876,0.26,0.6609526421649295,4.1923076923076925,24,11
2011,13529,0.97,9107,cod_SDs22_24,cod,21876,0.26,0.6184402998720059,3.7307692307692304,24,11
2012,16711,0.87,8622,cod_SDs22_24,cod,21876,0.26,0.7638965075882246,3.346153846153846,24,11
2013,14076,1.13,7697,cod_SDs22_24,cod,21876,0.26,0.6434448710916072,4.346153846153846,24,11
2014,15775,0.94,8083,cod_SDs22_24,cod,21876,0.26,0.7211098921192174,3.615384615384615,24,11
2015,17368,0.88,8390,cod_SDs22_24,cod,21876,0.26,0.7939294203693545,3.3846153846153846,24,11
2016,13679,0.8,6122,cod_SDs22_24,cod,21876,0.26,0.6252971292740903,3.076923076923077,24,11
2017,11374,0.56,3852,cod_SDs22_24,cod,21876,0.26,0.5199305174620589,2.153846153846154,24,11
2018,14509,0.37,3546,cod_SDs22_24,cod,21876,0.26,0.6632382519656245,1.423076923076923,24,11
1985,30167,1.33,33188,cod_SDs22_24,cod,21876,0.26,1.378999817151216,5.115384615384616,24,12
1986,18852,1.25,20088,cod_SDs22_24,cod,21876,0.26,0.861766319253977,4.8076923076923075,24,12
1987,17492,1.14,21692,cod_SDs22_24,cod,21876,0.26,0.7995977326750777,4.384615384615384,24,12
1988,21628,1.12,20672,cod_SDs22_24,cod,21876,0.26,0.9886633753885536,4.307692307692308,24,12
1989,15794,1.01,12795,cod_SDs22_24,cod,21876,0.26,0.7219784238434814,3.8846153846153846,24,12
1990,12279,1.15,12237,cod_SDs22_24,cod,21876,0.26,0.5613000548546352,4.4230769230769225,24,12
1991,9710,1.3,12931,cod_SDs22_24,cod,21876,0.26,0.4438654232949351,5,24,12
1992,9547,1.34,15672,cod_SDs22_24,cod,21876,0.26,0.43641433534466995,5.153846153846154,24,12
1993,13817,1.18,11815,cod_SDs22_24,cod,21876,0.26,0.631605412324008,4.538461538461538,24,12
1994,24937,1.07,16642,cod_SDs22_24,cod,21876,0.26,1.1399250319985372,4.115384615384616,24,12
1995,29086,1.28,28310,cod_SDs22_24,cod,21876,0.26,1.329584933260194,4.923076923076923,24,12
1996,35958,1.14,38505,cod_SDs22_24,cod,21876,0.26,1.6437191442676906,4.384615384615384,24,12
1997,40762,1.15,37077,cod_SDs22_24,cod,21876,0.26,1.8633205339184495,4.4230769230769225,24,12
1998,27947,1.12,29634,cod_SDs22_24,cod,21876,0.26,1.2775187420003657,4.307692307692308,24,12
1999,33310,1.33,35934,cod_SDs22_24,cod,21876,0.26,1.5226732492228927,5.115384615384616,24,12
2000,33990,1.28,31132,cod_SDs22_24,cod,21876,0.26,1.5537575425123422,4.923076923076923,24,12
2001,28683,1.38,27781,cod_SDs22_24,cod,21876,0.26,1.3111629182665936,5.3076923076923075,24,12
2002,25137,1.33,20410,cod_SDs22_24,cod,21876,0.26,1.1490674712013165,5.115384615384616,24,12
2003,20519,1.16,17205,cod_SDs22_24,cod,21876,0.26,0.9379685500091425,4.461538461538461,24,12
2004,23390,1.15,17686,cod_SDs22_24,cod,21876,0.26,1.0692082647650394,4.4230769230769225,24,12
2005,26537,1.08,18493,cod_SDs22_24,cod,21876,0.26,1.2130645456207716,4.153846153846154,24,12
2006,27471,0.83,18503,cod_SDs22_24,cod,21876,0.26,1.2557597366977509,3.192307692307692,24,12
2007,28691,0.89,17384,cod_SDs22_24,cod,21876,0.26,1.3115286158347046,3.423076923076923,24,12
2008,21230,0.97,11302,cod_SDs22_24,cod,21876,0.26,0.9704699213750229,3.7307692307692304,24,12
2009,15546,1.05,7313,cod_SDs22_24,cod,21876,0.26,0.7106417992320351,4.038461538461538,24,12
2010,14459,1.09,8007,cod_SDs22_24,cod,21876,0.26,0.6609526421649295,4.1923076923076925,24,12
2011,13529,0.97,9107,cod_SDs22_24,cod,21876,0.26,0.6184402998720059,3.7307692307692304,24,12
2012,16711,0.87,8622,cod_SDs22_24,cod,21876,0.26,0.7638965075882246,3.346153846153846,24,12
2013,14076,1.13,7697,cod_SDs22_24,cod,21876,0.26,0.6434448710916072,4.346153846153846,24,12
2014,15775,0.94,8083,cod_SDs22_24,cod,21876,0.26,0.7211098921192174,3.615384615384615,24,12
2015,17368,0.88,8390,cod_SDs22_24,cod,21876,0.26,0.7939294203693545,3.3846153846153846,24,12
2016,13679,0.8,6122,cod_SDs22_24,cod,21876,0.26,0.6252971292740903,3.076923076923077,24,12
2017,11374,0.56,3852,cod_SDs22_24,cod,21876,0.26,0.5199305174620589,2.153846153846154,24,12
2018,14509,0.37,3546,cod_SDs22_24,cod,21876,0.26,0.6632382519656245,1.423076923076923,24,12
1985,30167,1.33,33188,cod_SDs22_24,cod,21876,0.26,1.378999817151216,5.115384615384616,24,13
1986,18852,1.25,20088,cod_SDs22_24,cod,21876,0.26,0.861766319253977,4.8076923076923075,24,13
1987,17492,1.14,21692,cod_SDs22_24,cod,21876,0.26,0.7995977326750777,4.384615384615384,24,13
1988,21628,1.12,20672,cod_SDs22_24,cod,21876,0.26,0.9886633753885536,4.307692307692308,24,13
1989,15794,1.01,12795,cod_SDs22_24,cod,21876,0.26,0.7219784238434814,3.8846153846153846,24,13
1990,12279,1.15,12237,cod_SDs22_24,cod,21876,0.26,0.5613000548546352,4.4230769230769225,24,13
1991,9710,1.3,12931,cod_SDs22_24,cod,21876,0.26,0.4438654232949351,5,24,13
1992,9547,1.34,15672,cod_SDs22_24,cod,21876,0.26,0.43641433534466995,5.153846153846154,24,13
1993,13817,1.18,11815,cod_SDs22_24,cod,21876,0.26,0.631605412324008,4.538461538461538,24,13
1994,24937,1.07,16642,cod_SDs22_24,cod,21876,0.26,1.1399250319985372,4.115384615384616,24,13
1995,29086,1.28,28310,cod_SDs22_24,cod,21876,0.26,1.329584933260194,4.923076923076923,24,13
1996,35958,1.14,38505,cod_SDs22_24,cod,21876,0.26,1.6437191442676906,4.384615384615384,24,13
1997,40762,1.15,37077,cod_SDs22_24,cod,21876,0.26,1.8633205339184495,4.4230769230769225,24,13
1998,27947,1.12,29634,cod_SDs22_24,cod,21876,0.26,1.2775187420003657,4.307692307692308,24,13
1999,33310,1.33,35934,cod_SDs22_24,cod,21876,0.26,1.5226732492228927,5.115384615384616,24,13
2000,33990,1.28,31132,cod_SDs22_24,cod,21876,0.26,1.5537575425123422,4.923076923076923,24,13
2001,28683,1.38,27781,cod_SDs22_24,cod,21876,0.26,1.3111629182665936,5.3076923076923075,24,13
2002,25137,1.33,20410,cod_SDs22_24,cod,21876,0.26,1.1490674712013165,5.115384615384616,24,13
2003,20519,1.16,17205,cod_SDs22_24,cod,21876,0.26,0.9379685500091425,4.461538461538461,24,13
2004,23390,1.15,17686,cod_SDs22_24,cod,21876,0.26,1.0692082647650394,4.4230769230769225,24,13
2005,26537,1.08,18493,cod_SDs22_24,cod,21876,0.26,1.2130645456207716,4.153846153846154,24,13
2006,27471,0.83,18503,cod_SDs22_24,cod,21876,0.26,1.2557597366977509,3.192307692307692,24,13
2007,28691,0.89,17384,cod_SDs22_24,cod,21876,0.26,1.3115286158347046,3.423076923076923,24,13
2008,21230,0.97,11302,cod_SDs22_24,cod,21876,0.26,0.9704699213750229,3.7307692307692304,24,13
2009,15546,1.05,7313,cod_SDs22_24,cod,21876,0.26,0.7106417992320351,4.038461538461538,24,13
2010,14459,1.09,8007,cod_SDs22_24,cod,21876,0.26,0.6609526421649295,4.1923076923076925,24,13
2011,13529,0.97,9107,cod_SDs22_24,cod,21876,0.26,0.6184402998720059,3.7307692307692304,24,13
2012,16711,0.87,8622,cod_SDs22_24,cod,21876,0.26,0.7638965075882246,3.346153846153846,24,13
2013,14076,1.13,7697,cod_SDs22_24,cod,21876,0.26,0.6434448710916072,4.346153846153846,24,13
2014,15775,0.94,8083,cod_SDs22_24,cod,21876,0.26,0.7211098921192174,3.615384615384615,24,13
2015,17368,0.88,8390,cod_SDs22_24,cod,21876,0.26,0.7939294203693545,3.3846153846153846,24,13
2016,13679,0.8,6122,cod_SDs22_24,cod,21876,0.26,0.6252971292740903,3.076923076923077,24,13
2017,11374,0.56,3852,cod_SDs22_24,cod,21876,0.26,0.5199305174620589,2.153846153846154,24,13
2018,14509,0.37,3546,cod_SDs22_24,cod,21876,0.26,0.6632382519656245,1.423076923076923,24,13
1985,30167,1.33,33188,cod_SDs22_24,cod,21876,0.26,1.378999817151216,5.115384615384616,24,16
1986,18852,1.25,20088,cod_SDs22_24,cod,21876,0.26,0.861766319253977,4.8076923076923075,24,16
1987,17492,1.14,21692,cod_SDs22_24,cod,21876,0.26,0.7995977326750777,4.384615384615384,24,16
1988,21628,1.12,20672,cod_SDs22_24,cod,21876,0.26,0.9886633753885536,4.307692307692308,24,16
1989,15794,1.01,12795,cod_SDs22_24,cod,21876,0.26,0.7219784238434814,3.8846153846153846,24,16
1990,12279,1.15,12237,cod_SDs22_24,cod,21876,0.26,0.5613000548546352,4.4230769230769225,24,16
1991,9710,1.3,12931,cod_SDs22_24,cod,21876,0.26,0.4438654232949351,5,24,16
1992,9547,1.34,15672,cod_SDs22_24,cod,21876,0.26,0.43641433534466995,5.153846153846154,24,16
1993,13817,1.18,11815,cod_SDs22_24,cod,21876,0.26,0.631605412324008,4.538461538461538,24,16
1994,24937,1.07,16642,cod_SDs22_24,cod,21876,0.26,1.1399250319985372,4.115384615384616,24,16
1995,29086,1.28,28310,cod_SDs22_24,cod,21876,0.26,1.329584933260194,4.923076923076923,24,16
1996,35958,1.14,38505,cod_SDs22_24,cod,21876,0.26,1.6437191442676906,4.384615384615384,24,16
1997,40762,1.15,37077,cod_SDs22_24,cod,21876,0.26,1.8633205339184495,4.4230769230769225,24,16
1998,27947,1.12,29634,cod_SDs22_24,cod,21876,0.26,1.2775187420003657,4.307692307692308,24,16
1999,33310,1.33,35934,cod_SDs22_24,cod,21876,0.26,1.5226732492228927,5.115384615384616,24,16
2000,33990,1.28,31132,cod_SDs22_24,cod,21876,0.26,1.5537575425123422,4.923076923076923,24,16
2001,28683,1.38,27781,cod_SDs22_24,cod,21876,0.26,1.3111629182665936,5.3076923076923075,24,16
2002,25137,1.33,20410,cod_SDs22_24,cod,21876,0.26,1.1490674712013165,5.115384615384616,24,16
2003,20519,1.16,17205,cod_SDs22_24,cod,21876,0.26,0.9379685500091425,4.461538461538461,24,16
2004,23390,1.15,17686,cod_SDs22_24,cod,21876,0.26,1.0692082647650394,4.4230769230769225,24,16
2005,26537,1.08,18493,cod_SDs22_24,cod,21876,0.26,1.2130645456207716,4.153846153846154,24,16
2006,27471,0.83,18503,cod_SDs22_24,cod,21876,0.26,1.2557597366977509,3.192307692307692,24,16
2007,28691,0.89,17384,cod_SDs22_24,cod,21876,0.26,1.3115286158347046,3.423076923076923,24,16
2008,21230,0.97,11302,cod_SDs22_24,cod,21876,0.26,0.9704699213750229,3.7307692307692304,24,16
2009,15546,1.05,7313,cod_SDs22_24,cod,21876,0.26,0.7106417992320351,4.038461538461538,24,16
2010,14459,1.09,8007,cod_SDs22_24,cod,21876,0.26,0.6609526421649295,4.1923076923076925,24,16
2011,13529,0.97,9107,cod_SDs22_24,cod,21876,0.26,0.6184402998720059,3.7307692307692304,24,16
2012,16711,0.87,8622,cod_SDs22_24,cod,21876,0.26,0.7638965075882246,3.346153846153846,24,16
2013,14076,1.13,7697,cod_SDs22_24,cod,21876,0.26,0.6434448710916072,4.346153846153846,24,16
2014,15775,0.94,8083,cod_SDs22_24,cod,21876,0.26,0.7211098921192174,3.615384615384615,24,16
2015,17368,0.88,8390,cod_SDs22_24,cod,21876,0.26,0.7939294203693545,3.3846153846153846,24,16
2016,13679,0.8,6122,cod_SDs22_24,cod,21876,0.26,0.6252971292740903,3.076923076923077,24,16
2017,11374,0.56,3852,cod_SDs22_24,cod,21876,0.26,0.5199305174620589,2.153846153846154,24,16
2018,14509,0.37,3546,cod_SDs22_24,cod,21876,0.26,0.6632382519656245,1.423076923076923,24,16
1946,61032,0.41,40985,cod_SDs24_32,cod,108035,0.3,0.5649280325820336,1.3666666666666667,24,11
1947,80827,0.52,71831,cod_SDs24_32,cod,108035,0.3,0.7481556902855556,1.7333333333333334,24,11
1948,104117,0.59,107104,cod_SDs24_32,cod,108035,0.3,0.9637339751006618,1.9666666666666666,24,11
1949,112508,0.57,112735,cod_SDs24_32,cod,108035,0.3,1.0414032489471006,1.9,24,11
1950,118593,0.6,124509,cod_SDs24_32,cod,108035,0.3,1.0977275882815754,2,24,11
1951,130709,0.6,137815,cod_SDs24_32,cod,108035,0.3,1.2098764289350674,2,24,11
1952,134205,0.67,161103,cod_SDs24_32,cod,108035,0.3,1.242236312306197,2.2333333333333334,24,11
1953,140002,0.49,118132,cod_SDs24_32,cod,108035,0.3,1.295894848891563,1.6333333333333333,24,11
1954,134379,0.53,123947,cod_SDs24_32,cod,108035,0.3,1.2438469014671172,1.7666666666666668,24,11
1955,135899,0.49,114415,cod_SDs24_32,cod,108035,0.3,1.2579164159763039,1.6333333333333333,24,11
1956,140676,0.61,151985,cod_SDs24_32,cod,108035,0.3,1.302133567825242,2.033333333333333,24,11
1957,132041,0.75,181366,cod_SDs24_32,cod,108035,0.3,1.2222057666496968,2.5,24,11
1958,116992,0.65,136301,cod_SDs24_32,cod,108035,0.3,1.0829083167492017,2.166666666666667,24,11
1959,98892,0.7,126033,cod_SDs24_32,cod,108035,0.3,0.9153700189753321,2.3333333333333335,24,11
1960,83536,0.92,145408,cod_SDs24_32,cod,108035,0.3,0.7732308973943629,3.066666666666667,24,11
1961,82647,0.74,112034,cod_SDs24_32,cod,108035,0.3,0.7650020826583978,2.466666666666667,24,11
1962,84913,0.75,115553,cod_SDs24_32,cod,108035,0.3,0.7859767667885408,2.5,24,11
1963,82716,0.8,123047,cod_SDs24_32,cod,108035,0.3,0.7656407645670384,2.666666666666667,24,11
1964,89835,0.62,97788,cod_SDs24_32,cod,108035,0.3,0.8315360762715787,2.066666666666667,24,11
1965,104057,0.6,109809,cod_SDs24_32,cod,108035,0.3,0.9631785995279307,2,24,11
1966,114848,0.91,177318,cod_SDs24_32,cod,108035,0.3,1.0630628962836117,3.0333333333333337,24,11
1967,134457,0.87,195446,cod_SDs24_32,cod,108035,0.3,1.2445688897116676,2.9,24,11
1968,140536,0.9,216353,cod_SDs24_32,cod,108035,0.3,1.3008376914888693,3,24,11
1969,137015,0.89,212160,cod_SDs24_32,cod,108035,0.3,1.2682464016291017,2.966666666666667,24,11
1970,128210,0.88,198451,cod_SDs24_32,cod,108035,0.3,1.1867450363308187,2.9333333333333336,24,11
1971,119046,0.8,164840,cod_SDs24_32,cod,108035,0.3,1.1019206738556948,2.666666666666667,24,11
1972,119948,0.73,143833,cod_SDs24_32,cod,108035,0.3,1.110269819965752,2.4333333333333336,24,11
1973,141644,0.63,143164,cod_SDs24_32,cod,108035,0.3,1.3110936270653029,2.1,24,11
1974,193900,0.5,147815,cod_SDs24_32,cod,108035,0.3,1.7947887258758735,1.6666666666666667,24,11
1975,243042,0.51,194649,cod_SDs24_32,cod,108035,0.3,2.249659832461702,1.7000000000000002,24,11
1976,242977,0.5,203303,cod_SDs24_32,cod,108035,0.3,2.2490581755912435,1.6666666666666667,24,11
1977,249828,0.41,164792,cod_SDs24_32,cod,108035,0.3,2.312472809737585,1.3666666666666667,24,11
1978,309156,0.34,154009,cod_SDs24_32,cod,108035,0.3,2.8616281760540567,1.1333333333333335,24,11
1979,406198,0.38,227699,cod_SDs24_32,cod,108035,0.3,3.759874114870181,1.2666666666666668,24,11
1980,455714,0.48,347619,cod_SDs24_32,cod,108035,0.3,4.218207062526033,1.6,24,11
1981,420481,0.48,331642,cod_SDs24_32,cod,108035,0.3,3.8920812699588097,1.6,24,11
1982,445574,0.46,316052,cod_SDs24_32,cod,108035,0.3,4.124348590734484,1.5333333333333334,24,11
1983,442740,0.46,332148,cod_SDs24_32,cod,108035,0.3,4.098116351182487,1.5333333333333334,24,11
1984,376271,0.61,391952,cod_SDs24_32,cod,108035,0.3,3.482862035451474,2.033333333333333,24,11
1985,281995,0.65,315083,cod_SDs24_32,cod,108035,0.3,2.6102189105382516,2.166666666666667,24,11
1986,194991,0.72,252558,cod_SDs24_32,cod,108035,0.3,1.8048873050400334,2.4,24,11
1987,150537,0.78,207081,cod_SDs24_32,cod,108035,0.3,1.3934095432035913,2.6,24,11
1988,143167,0.8,194787,cod_SDs24_32,cod,108035,0.3,1.3251909103531263,2.666666666666667,24,11
1989,119913,0.8,179178,cod_SDs24_32,cod,108035,0.3,1.1099458508816586,2.666666666666667,24,11
1990,90482,0.93,153546,cod_SDs24_32,cod,108035,0.3,0.8375248761975286,3.1,24,11
1991,58079,1.04,122517,cod_SDs24_32,cod,108035,0.3,0.53759429814412,3.466666666666667,24,11
1992,61425,0.55,54882,cod_SDs24_32,cod,108035,0.3,0.5685657425834221,1.8333333333333335,24,11
1993,103948,0.35,50711,cod_SDs24_32,cod,108035,0.3,0.9621696672374693,1.1666666666666667,24,11
1994,120851,0.54,100856,cod_SDs24_32,cod,108035,0.3,1.1186282223353543,1.8000000000000003,24,11
1995,131360,0.55,107718,cod_SDs24_32,cod,108035,0.3,1.2159022538991993,1.8333333333333335,24,11
1996,92747,0.85,124189,cod_SDs24_32,cod,108035,0.3,0.8584903040681261,2.8333333333333335,24,11
1997,62171,0.92,88600,cod_SDs24_32,cod,108035,0.3,0.5754709122043782,3.066666666666667,24,11
1998,55596,0.88,67428,cod_SDs24_32,cod,108035,0.3,0.5146110056925997,2.9333333333333336,24,11
1999,52238,0.94,72995,cod_SDs24_32,cod,108035,0.3,0.4835284861387513,3.1333333333333333,24,11
2000,61539,1.04,89289,cod_SDs24_32,cod,108035,0.3,0.569620956171611,3.466666666666667,24,11
2001,73925,1.03,91328,cod_SDs24_32,cod,108035,0.3,0.6842689869023928,3.4333333333333336,24,11
2002,83271,0.73,67740,cod_SDs24_32,cod,108035,0.3,0.7707779886148007,2.4333333333333336,24,11
2003,85560,0.74,69477,cod_SDs24_32,cod,108035,0.3,0.7919655667144907,2.466666666666667,24,11
2004,74394,0.76,68578,cod_SDs24_32,cod,108035,0.3,0.6886101726292405,2.5333333333333337,24,11
2005,91596,0.6,55032,cod_SDs24_32,cod,108035,0.3,0.8478363493312352,2,24,11
2006,91172,0.67,65531,cod_SDs24_32,cod,108035,0.3,0.8439116952839357,2.2333333333333334,24,11
2007,88455,0.55,50843,cod_SDs24_32,cod,108035,0.3,0.8187624380987643,1.8333333333333335,24,11
2008,123707,0.42,42234,cod_SDs24_32,cod,108035,0.3,1.1450640995973527,1.4,24,11
2009,134370,0.4,48438,cod_SDs24_32,cod,108035,0.3,1.2437635951312074,1.3333333333333335,24,11
2010,135445,0.39,50276,cod_SDs24_32,cod,108035,0.3,1.253714074142639,1.3,24,11
2011,119244,0.44,50368,cod_SDs24_32,cod,108035,0.3,1.1037534132457074,1.4666666666666668,24,11
2012,96551,0.6,51225,cod_SDs24_32,cod,108035,0.3,0.8937011153792752,2,24,11
2013,92070,0.44,31355,cod_SDs24_32,cod,108035,0.3,0.8522238163558106,1.4666666666666668,24,11
2014,100548,0.43,28909,cod_SDs24_32,cod,108035,0.3,0.9306983847827093,1.4333333333333333,24,11
2015,123082,0.42,38079,cod_SDs24_32,cod,108035,0.3,1.139278937381404,1.4,24,11
2016,115368,0.31,29313,cod_SDs24_32,cod,108035,0.3,1.067876151247281,1.0333333333333334,24,11
2017,97284,0.27,25496,cod_SDs24_32,cod,108035,0.3,0.9004859536261397,0.9000000000000001,24,11
2018,83754,0.21,15907,cod_SDs24_32,cod,108035,0.3,0.7752487619752858,0.7,24,11
1946,61032,0.41,40985,cod_SDs24_32,cod,108035,0.3,0.5649280325820336,1.3666666666666667,24,12
1947,80827,0.52,71831,cod_SDs24_32,cod,108035,0.3,0.7481556902855556,1.7333333333333334,24,12
1948,104117,0.59,107104,cod_SDs24_32,cod,108035,0.3,0.9637339751006618,1.9666666666666666,24,12
1949,112508,0.57,112735,cod_SDs24_32,cod,108035,0.3,1.0414032489471006,1.9,24,12
1950,118593,0.6,124509,cod_SDs24_32,cod,108035,0.3,1.0977275882815754,2,24,12
1951,130709,0.6,137815,cod_SDs24_32,cod,108035,0.3,1.2098764289350674,2,24,12
1952,134205,0.67,161103,cod_SDs24_32,cod,108035,0.3,1.242236312306197,2.2333333333333334,24,12
1953,140002,0.49,118132,cod_SDs24_32,cod,108035,0.3,1.295894848891563,1.6333333333333333,24,12
1954,134379,0.53,123947,cod_SDs24_32,cod,108035,0.3,1.2438469014671172,1.7666666666666668,24,12
1955,135899,0.49,114415,cod_SDs24_32,cod,108035,0.3,1.2579164159763039,1.6333333333333333,24,12
